instructor,course_title,course_id,professor_score
"Parikh, Tejas",Netwrk Strctrs  Cloud Cmpting,54383,-9.5
"McMartin-Miller, Cristine",Technical Writing,54677,10.3
"Heydari, Kambiz",Big Data Arch and Governance,54777,-14.1
"Brown, Nicholas",Building Virtual Environments,54339,14.7
"Liu, Handan",Special Topics: Comp Sys Engr,54713,6.4
"Rushanan, Joseph",Applied Cryptography,54475,0.0
"Clachar, Sophine",Collect/Store/Retrieve Data,53565,-0.1
"Schedlbauer, Martin",Intro Data Mining/Machine Lrn,54093,1.0
"Imbiriba, Tales",Intro to Data Management,54598,-10.9
"Brady, David",Supervised Machine Learning,54578,2.3
"Brady, David",Unsupervised Machine Learning,54579,-0.2
"Therriault, Andrew",Info Viz in Data Science,54510,21.9
"Van Alfen, Brad",Engineering/Org Psychology,54103,2.2
"Johnson, Karen",Experiential Project,53906,-72.3
"DeGrandis, Melissa",Career Managmnt for Engineers,54562,11.5
"Tomeho-Palermino, Maria",Research and Writing for Grad,53391,10.5
"Silverman, Michael",Research and Writing for Grad,53392,6.0
"Birioukova, Olga",Research and Writing for Grad,53419,-5.1
"Platt, Harlan",Fund Management for Analysts,53508,0.2
"Schoen, Scott",Fund Management for Analysts,53508,-0.3
"Platt, Harlan",Fund Management for Managers,54542,0.2
"Schoen, Scott",Fund Management for Managers,54542,-0.3
"Spitulnik, Jay",Project Management,53003,-8.7
"Maloney, Marie",Improving Patient Experience,53601,-10.8
"Aubrey, Kathleen",Design for Usability Health,54083,17.5
"Powell, Adam",Public Health Informatics,52993,7.8
"Powell, Adam",Quantify Val of Informatics,53738,20.5
"Debaca, Vicki",Healthcare Research,53499,-2.9
"Debaca, Vicki",Healthcare Research,53500,-4.6
"Parker, Jessica",Healthcare Research,53501,6.1
"Debaca, Vicki",Healthcare Research,53502,-8.6
"Duffy, Lisa",Healthcare Research,54678,-23.9
"Ramdin, Valeria",Healthcare Research,53159,-2.5
"Parker, Jessica",Healthcare Research,53758,26.2
"Parker, Jessica",Healthcare Research,54680,16.8
"Braun, Jerome",Neural Networks/Deep Learning,54580,-2.5
"Hariharan, Ramkumar",Data Sci Eng Methods,54135,-9.6
"Arulraj, Amuthan",Web Design/User Experien Engr,54778,19.9
"Ghassemi, Mohsen",Program Structure  Algorithms,54146,-8.0
"Wang, Wuping",Data Mgt and Database Design,53309,3.2
"Ritter, Brett",Web Development Tools  Methds,53747,6.5
"Ritter, Brett",Lab for INFO 6250,53748,5.6
"Ozbek, Yusuf",Engineering Big-Data Systems,54136,-4.1
"Sabbouh, Marwan",Adv Big-Data App/Indexing,54315,-4.5
"McConville, Tricia",Organizational Change and IT,54505,2.6
"Sherman, Richard",Designing Data Arch Busn Intel,53887,20.9
"Krishnamurthy, Srikanth",Special Topics in Info Systems,54392,-16.9
"Padmanabhan, Neeresh",Special Topics in Info Systems,54628,0.9
"Brown, Nicholas",ST: AI Engineering  Apps,54541,12.4
"Pirozzi, Maricla",Managerial Comm for Engineers,54287,2.3
"Hariharan, Ramkumar",Advances Data Sci/Architecture,54629,4.7
"Kao, Hao-En",Intro Computational Statistics,54487,4.8
"Kushwaha, Vaishali",Statistical Analysis,54488,-5.8
"Moran, George",Service Innovation  Managemnt,53470,0.0
"Dockser, Mark",Mktg and Selling Innovation,53551,0.0
"Femia, Carol",Foundations Prof Nursing Prac,54454,-9.0
"McCadden, Laurie",Foundations Prof Nursing Prac,54454,-8.0
"Adams, Leslie",Foundations Prof Nursing Prac,54454,-8.4
"Kim, Tiffany",Foundations Prof Nursing Prac,54454,-5.1
"Griffin, Mary",Foundations Prof Nursing Prac,54455,-28.4
"Robinson, Kathryn",Ethical Healthcare: Genetics,54457,11.1
"Robinson, Kathryn",Ethical Healthcare: Genetics,54458,-7.3
"Gesner, Emily",Ethical Healthcare: Genetics,54459,-45.9
"Gesner, Emily",Ethical Healthcare: Genetics,54701,-44.8
"Gesner, Emily",Ethical Healthcare: Genetics,54702,-52.1
"Robinson, Kathryn",Ethical Healthcare: Genetics,54703,-3.1
"McCool, Jane",Ethical Healthcare: Genetics,54704,-16.9
"Abel, Sherry",Ethical Healthcare: Genetics,54456,-4.0
"MacKinnon, Sharon",Ethical Healthcare: Genetics,54671,5.5
"Kim, Tiffany",Influences on Hlth and Illnss,53480,12.0
"Strout, Kelley",Influences on Hlth and Illnss,53481,1.2
"Strout, Kelley",Influences on Hlth and Illnss,53482,3.8
"Bronski, Mary",Influences on Hlth and Illnss,54705,-6.0
"Bronski, Mary",Influences on Hlth and Illnss,54706,-4.9
"Patterson, Susan",Influences on Hlth and Illnss,53612,8.3
"Patterson, Susan",Influences on Hlth and Illnss,54672,15.6
"Landry, Victoria",Hlth Assess  Fund Nrsg Skills,52995,-36.2
"Landry, Victoria",Hlth Assess  Fund Nrsg Skills,53022,-23.6
"Scibetta, Sarah",Hlth Assess  Fund Nrsg Skills,53591,18.3
"Eisner, Felicia",Lab for NRSG 2220,52996,5.8
"Almeida, Gregory",Lab for NRSG 2220,52996,6.6
"Eisner, Felicia",Lab for NRSG 2220,53025,12.2
"Scibetta, Sarah",Lab for NRSG 2220,53592,17.5
"Scibetta, Sarah",Lab for NRSG 2220,53593,18.3
"Mathieu Gonzalez, Kristen",Integ Patho  Pharm Nrsg Prac,54460,5.8
"Minnick, Katie",Integ Patho  Pharm Nrsg Prac,54461,7.8
"Stamps, Vivian",Integ Patho  Pharm Nrsg Prac,54463,-1.1
"Femia, Carol",Nursing with Women   Families,52997,-17.9
"Waite, Stacey",Nursing with Women   Families,53026,-12.9
"Mann, Marisa",Nursing with Women   Families,53595,1.0
"Mathieu Gonzalez, Kristen",Nursing Care of Adults 1,53034,3.0
"Lovejoy-Smith, Linda",Nursing Care of Adults 1,53035,-3.6
"Reynolds, Teresa",Nursing Care of Adults 1,53346,16.7
"King, Rachael",Nursing Care of Adults 1,53606,12.2
"Femia, Carol",Adv Assess  Interventions,53042,-16.2
"Conway, Daniel",Adv Assess  Interventions,53043,-2.6
"Conway, Daniel",Adv Assess  Interventions,53351,4.6
"Williams, Kristy",Adv Assess  Interventions,53613,-2.0
"Beal, Nicole",Lab For NRSG 3323,53614,-29.2
"Beal, Nicole",Lab For NRSG 3323,53719,-9.5
"Shapiro, Laura",Nur  Promo of Mental Health,52692,-8.0
"Shapiro, Laura",Nur  Promo of Mental Health,53046,-2.4
"Shapiro, Laura",Nur  Promo of Mental Health,53352,-2.8
"Goodwin, Tukessa",Nur  Promo of Mental Health,53610,13.9
"Fernandes, Eduarda",Nursing Care of Adults 2,53047,-6.1
"Fernandes, Eduarda",Nursing Care of Adults 2,53048,8.1
"Fernandes, Eduarda",Nursing Care of Adults 2,53133,-4.9
"Ramdin, Valeria",Nursing Care of Adults 2,52440,-10.9
"Little, Michelle",Nursing Care of Adults 2,53721,3.9
"Mizzoni, Nancy",Nursing Care of the Child,53050,5.4
"Murray, Erica",Nursing Care of the Child,53051,-1.5
"Murray, Erica",Nursing Care of the Child,53139,3.6
"Murray, Erica",Nursing Care of the Child,53443,-6.7
"Parker, Sarah",Nursing Care of the Child,52911,13.3
"Lewis, Michaela",Nursing Care of the Child,53726,-2.9
"Kim, Tiffany",Public Health Community Nursng,53055,14.0
"Humphrey, Jessica",Public Health Community Nursng,53146,-2.6
"Humphrey, Jessica",Public Health Community Nursng,53147,-0.5
"MacKinnon, Sharon",Public Health Community Nursng,53731,4.0
"McCadden, Laurie",Managing  Leading Hlthcare,53056,-11.5
"Mosadegh, Sara",Managing  Leading Hlthcare,53057,-1.0
"Mosadegh, Sara",Managing  Leading Hlthcare,53156,-15.1
"Odell, Michael",Managing  Leading Hlthcare,53734,10.4
"Mizzoni, Nancy",Comprehensive Nursing Pract,53058,4.9
"Williams, Kristy",Comprehensive Nursing Pract,53735,9.9
"Pawelek, Karen",Hlthcare Sys  Prof Role Dev,53498,-10.4
"Liken, Michelle",Epidemiology  Populatn Health,53019,-27.7
"Regis, Craig",Epidemiology  Populatn Health,53954,19.1
"Tolosko, Jacqueline",Health Assessment,54468,23.6
"Bavuso, Karen",Health Informatics,53955,-33.3
"Butera, Michael",Adv Concepts in Nur Anesth Prc,52885,16.9
"Russet, Elizabeth",Practicum for NRSG 6390,54581,1.8
"Tolosko, Jacqueline",Family Theory,54543,24.4
"Tolosko, Jacqueline",Family Theory,54544,10.0
"Rejtar, Marketa",Care of Crit Ill Child-Practcm,53021,-7.8
"Rejtar, Marketa",Care of Crit Ill Child-Practcm,54504,-146.2
"Lorette, Connie",Adv Clinical Exp NA 1,52886,21.2
"Dewan, Janet",Adv Clinical Exp NA 1,52886,-15.0
"Lea, Joshua",Adv Clinical Exp NA 1,52886,-44.0
"Butera, Michael",Adv Clinical Exp NA 1,52886,20.5
"Mylott, Laura",Leadership Adv Practice Nrsg,53957,25.7
"Liken, Michelle",Research Evidence to Practice,53294,-17.7
"Siefert, Mary Lou",Practice Research Application,53604,2.2
"Liken, Michelle",Practice Research Application,53314,-18.5
"Dewan, Janet",Role/Prac Issues in Nurse Anes,53956,25.4
"Reede, Lynn",Role/Prac Issues in Nurse Anes,53956,26.3
"Lea, Joshua",Pharmaco Anes  Crit Care Nrsg,54506,7.1
"Bernstein, Eugene",Chem Physics  Cardi Phys Anes,54469,4.7
"Butera, Michael",Chem Physics  Cardi Phys Anes,54469,0.8
"Lorette, Connie",Nurse Anesthesia Practicum 1,54470,15.3
"Dewan, Janet",Nurse Anesthesia Practicum 1,54470,14.3
"Lea, Joshua",Nurse Anesthesia Practicum 1,54470,14.8
"Butera, Michael",Nurse Anesthesia Practicum 1,54470,14.6
"DeGrazia, Michele",DNP Scholarly Project 1,53365,-146.2
"Schuler, Ethan",DNP Scholarly Project 1,53497,-21.2
"Mylott, Laura",DNP Scholarly Project 1,54474,5.6
"Reede, Lynn",DNP Scholarly Project 1,54474,5.6
"Bamgbade, Benita",Prof Communication Pharm Prac,52447,-1.8
"Van Amburgh, Jenny",Leadership/Advocacy Hlth Prof,54086,15.2
"DiVall, Margarita",Leadership/Advocacy Hlth Prof,54086,14.8
"Gonyeau, Michael",Leadership/Advocacy Hlth Prof,54086,15.2
"Orr-Skirvin, John",Cancer Chemotherapy,54617,19.6
"Cersosimo, Robert",Cancer Chemotherapy,54617,21.3
"Woolley, Adam",Comp Disease Mgmt 2,53160,3.1
"Jacobs, Michelle",Comp Disease Mgmt 2,53160,5.7
"Roberts, Russel",Comp Disease Mgmt 2,53160,4.0
"Sibicky, Stephanie",Comp Disease Mgmt 2,53160,0.2
"Duprey, Matthew",Comp Disease Mgmt 2 Seminar,53162,10.6
"Brown, Todd",Comp Disease Mgmt 2 Skills Lab,53112,-3.8
"Brown, Todd",Comp Disease Mgmt 2 Skills Lab,53117,4.4
"Matta, Thomas",Comp Disease Mgmt 2 Skills Lab,53113,-5.3
"Matta, Thomas",Comp Disease Mgmt 2 Skills Lab,53169,0.0
"Matta, Thomas",Comp Disease Mgmt 2 Skills Lab,53114,0.3
"Matta, Thomas",Comp Disease Mgmt 2 Skills Lab,53170,9.5
"Kirwin, Jennifer",Comp Disease Mgmt 2 Skills Lab,53115,11.3
"Kirwin, Jennifer",Comp Disease Mgmt 2 Skills Lab,53171,2.5
"Kirwin, Jennifer",Comp Disease Mgmt 2 Skills Lab,53116,6.7
"Zgarrick, David",Pharmacy Care Management,53580,13.2
"Orr-Skirvin, John",Jurisprudence,53626,-11.2
"Barnes, Kelly Ann",Jurisprudence,53626,-10.8
"Gonyeau, Michael",Jurisprudence,53626,-10.2
"Meninger, Stephen",Jurisprudence,53626,-10.4
"Douglass, Mark",Pharmaceutical Industry,54104,23.7
"Milane, Lara",Pharmaceutics 2,52453,-7.6
"Amiji, Mansoor",Pharmaceutics 2,52453,0.3
"Konry, Tali",Pharmaceutics 2,52453,-4.8
"Desai, Nishil",Pharmaceutics Laboratory,52451,-47.3
"Konry, Tali",Pharmaceutics Laboratory,52451,-37.5
"Desai, Nishil",Pharmaceutics Laboratory,52450,-23.3
"Konry, Tali",Pharmaceutics Laboratory,52450,-9.7
"Desai, Nishil",Pharmaceutics Laboratory,52449,-54.7
"Konry, Tali",Pharmaceutics Laboratory,52449,-28.0
"Desai, Nishil",Pharmaceutics Laboratory,52448,-24.3
"Konry, Tali",Pharmaceutics Laboratory,52448,-10.2
"Desai, Nishil",Pharmaceutics Laboratory,53362,-56.9
"Konry, Tali",Pharmaceutics Laboratory,53362,-56.5
"Desai, Nishil",Pharmaceutics Laboratory,53363,-29.5
"Konry, Tali",Pharmaceutics Laboratory,53363,-23.5
"Desai, Nishil",Pharmaceutics Laboratory,53364,-18.3
"Konry, Tali",Pharmaceutics Laboratory,53364,-14.2
"Haass-Koffler, Carolina",Pharmacology/Med Chem 2,52452,2.2
"Bernstein, Eugene",Pharmacology/Med Chem 2,52452,7.4
"Thakur, Ganesh",Pharmacology/Med Chem 2,52452,1.6
"Kim, Jonghan",Pharmacology/Med Chem 2,52452,4.8
"Milane, Lara",Pharmacology/Med Chem 2,52452,-5.7
"Cersosimo, Robert",Pharmacology/Med Chem 2,52452,1.2
"McCoy, Christopher",Anti-Infectives,53299,1.3
"Thakur, Ganesh",Anti-Infectives,53299,5.3
"Brade, Karrine",Anti-Infectives,53299,-0.5
"Mercuro, Nicholas",Anti-Infectives,53299,1.4
"Soukos, Nikolaos",Anti-Infectives,53299,4.9
"Manetsch, Roman",Anti-Infectives,53299,1.5
"Jhaveri-Schneider, Sonal",Sci Writing: Thesis Proposal,54187,-11.9
"Grilli-Scott, Emily",Public Health Capstone,54538,-17.5
"Maniar, Swapnil",Public Health Capstone,54538,-8.5
"Grilli-Scott, Emily",Practicum,54495,-36.5
"Schwartz, Randy",Practicum,54495,-10.5
"Hazelton, Glenn",GIS for Urban/Regional Policy,53547,0.0
"Satpute, Ajay",Advanced Quantitative Analysis,54476,0.0
"Folmar, Eric",Kinesiology,52974,0.0
"Yen, Sheng-Che",Kinesiology,52974,7.4
"Hunt, Christopher",Lab for PT 5133,52975,7.9
"Yen, Sheng-Che",Lab for PT 5133,52975,7.9
"Thomas, Adam",Lab for PT 5133,52976,14.2
"Mirek, Elizabeth",Lab for PT 5133,52976,15.2
"Brisbin, Luke",Lab for PT 5133,52976,15.3
"Sikes, Robert",Neuroscience,52490,-34.9
"Marchand, James",Lab for PT 5138,52488,-29.9
"Sikes, Robert",Lab for PT 5138,52488,-27.4
"Marchand, James",Lab for PT 5138,52487,-20.4
"Sikes, Robert",Lab for PT 5138,52487,-35.3
"Marchand, James",Lab for PT 5138,52675,-10.6
"Sikes, Robert",Lab for PT 5138,52675,-10.6
"Hickey, Mary",Pathology,52489,8.1
"Nippins, Matthew",Pathology,52489,8.9
"Woolley, Adam",Pharmacology for PT,53739,2.1
"Fine, Susan",Speech-Lang Pathology Clinic 2,52933,0.0
"Shridhar, Rajiv",Special Topics: Networking,54812,13.6
"Kenyon, Arnold",Advocacy and the Arts,41575,6.1
"Kenyon, Arnold",Audience Engagement,41576,-7.5
"Ruff, Michael",Financl Accounting  Reporting,40038,3.0
"Russo, Anthony",Financl Accounting  Reporting,40037,-1.4
"O'Kelly, Peggy",Financl Accounting  Reporting,40192,-6.8
"Goldman, William",Financl Accounting  Reporting,40192,-6.8
"McKenney, D Scot",Financl Accounting  Reporting,40193,1.5
"O'Kelly, Peggy",Financl Accounting  Reporting,40193,1.5
"O'Kelly, Peggy",Financl Accounting  Reporting,40194,-0.5
"Goldman, William",Financl Accounting  Reporting,40194,-0.5
"McKenney, D Scot",Financl Accounting  Reporting,40195,-5.4
"O'Kelly, Peggy",Financl Accounting  Reporting,40195,-5.4
"Williams, Christina",Financl Accounting  Reporting,41631,6.1
"O'Kelly, Peggy",Financl Accounting  Reporting,41631,6.1
"Goldman, William",Managerial Accounting,40036,7.4
"Regan, James",Managerial Accounting,40153,-15.7
"Regan, James",Managerial Accounting,40384,-15.2
"Fitzgerald, Brian",Financl Reporting  Analysis 1,40273,8.4
"Goldman, William",Auditing  Other Assur Srvcs,40123,14.8
"Williams, Christina",Fin Reptg  Manag Dec Mkg 1,40223,-10.3
"Williams, Christina",Fin Reptg  Manag Dec Mkg 2,40115,-12.7
"Rupert, Timothy",Business Entity Taxation,40126,12.0
"Boyer, James",Contemp  Emrg Issues Fin Rept,40107,-5.7
"Trotman, Andrew",Corporate Fin Reporting 1,40114,5.2
"Ginsberg, Laurance",Acct for Business Combinations,40113,-22.7
"Maletta, Mario",Planng/Budgeting for Innovatn,40621,15.7
"Prince, Alanna",Modern/Contemp African Am Lit,41380,5.2
"Lipsky, James",Elementary ASL 1,41041,4.1
"Lipsky, James",Elementary ASL 1,41726,-8.2
"Greitzer, Andrea",Photo Basics for Nonmajors,40154,-7.6
"Hechtman, Julia",Photo Basics,41383,4.0
"Brens, Luis",Photo Tools,41384,14.0
"Kahn, Paul",Special Topics AD Studio,41666,-69.0
"Thibeault, Peter",Observational Drawing,40247,-28.3
"Ainslie, Sophia",2D Fundtls: Surface/Drawing,40197,9.4
"Brown, Judith",2D Fundtls: Surface/Drawing,40502,-6.3
"Thorne, Jamal",5D Fundtls: Experience/Drawing,40718,-0.5
"Thorne, Jamal",5D Tools,40719,-6.5
"Terrado, Kate",Design Process Context/Systems,40577,2.8
"Smith, Daryl",Typography 1,40130,17.2
"Linkner, Todd",Type Tools,40137,7.5
"Laughlin, Mark",Graphic Design 1,40156,-42.2
"Sivak, Mark",Programming Basics,40551,-20.7
"Felde, Nathan",Identity and Brand Design,41385,-12.7
"Terrado, Kate",Inf Vis Principles  Practices,41668,11.2
"Terrado, Kate",Info Dsgn Critique Seminar,41669,12.1
"Brown, Judith",Painting Basics,40509,9.5
"Edwards, Aurelie",Quantitative Physiology,40415,-13.4
"Lannin, Timothy",Transport and Fluids for BioE,40416,9.0
"Markewich, Helen Ann",Capstone Design 1,40528,-0.6
"Jaeggli, Michael",Capstone Design 1,40528,-0.3
"Lannin, Timothy",Capstone Design 1,40528,4.0
"Shi, Shiaoming",Molecular Bioengineering,41302,-0.1
"Asthagiri, Anand",Cellular Engineering,41715,-0.5
"Bajpayee, Ambika",Multiscale Biomechanics,41303,-9.3
"Bellini, Chiara",Specl Topics in Bioengineering,41694,0.1
"Clark, Heather",Specl Topics in Bioengineering,41694,0.0
"Li, Jiahe",Specl Topics in Bioengineering,41694,-0.6
"Niedre, Mark",Specl Topics in Bioengineering,41694,2.8
"Yaseen, Mohammad",Specl Topics in Bioengineering,41694,0.6
"Slavov, Nikolai",Specl Topics in Bioengineering,41694,-3.6
"Amini, Rouzbeh",Specl Topics in Bioengineering,41694,1.5
"Rouhanifard, Sara",Specl Topics in Bioengineering,41694,2.2
"Potts-Santone, Mary-Susan",General Biology 1,40694,-7.4
"Peacock, Sarah",Integrated Anat  Physiol 2,40707,0.0
"Belanger, Diana",Microbes and Society,40708,-4.4
"Roth, Aaron",Biology and Society,41320,1.4
"Hampf, Patricia",The Human Organism,40709,3.5
"Woods, Dori",Human Genome Editing,41321,13.8
"Henzy, Jamie",Genetics  Molecular Biology,40710,-9.8
"Potts-Santone, Mary-Susan",Human Parasitology,41613,-6.4
"Ingemi, Jennifer",Neurobiology,41092,9.3
"Epstein, Slava",Current Topics in Biology,41322,-1.7
"Kahn, Jonathan",Current Topics in Biology,41323,12.4
"Begley, Gail",Current Topics: Cell Molec Bio,41614,-19.4
"Ricci, Lesley",Current Topics in Beh Neurosci,41325,12.6
"Woods, Dori",Trends in Reproductive Science,41326,-2.7
"Fertuck, Kirsten",Biochemistry,40711,3.5
"Untersee, Steven",Biology Capstone,40235,14.0
"Roth, Aaron",Biology Capstone,41103,-22.9
"Frank, Erica",Cell and Molecular Biology,40671,3.7
"Tilly, Jonathan",Clinical Embryology,41327,12.4
"Broadbelt, Kevin",Basic Biotechnology Lab Skills,40375,-16.9
"Broadbelt, Kevin",Biotechnology Applications Lab,40376,-3.4
"Martin, Ryan","Research, Eval  Data Analysis",40411,24.8
"Bradley, Susan",Brief Therapies,40116,19.9
"Kates, Todd",Family Counseling Intervention,40117,28.2
"Briesch, Amy",Prepracticum: School Psych,40139,17.5
"Briesch, Amy",Prepracticum: School Psych,40140,17.5
"Ricci, Lesley",Biological Bases of Behavior,40262,-31.0
"Toher, Christopher",General Chem for Engineers,40349,6.5
"Said, Ahmed",Recitation for CHEM 1151,40350,-1.4
"Chung, Ken",General Chemistry 2,41304,7.4
"Volmar, Alicia",Lab for CHEM 1214,41305,-2.2
"Kaufold, Benjamin",Lab for CHEM 1214,41305,6.9
"Stern, Hannah",Lab for CHEM 1214,41305,-1.4
"McIsaac, James",Lab for CHEM 1214,41305,-0.2
"Pathira Kankanamge, Lakindu",Lab for CHEM 1214,41305,-0.0
"Ojeda, Monica",Lab for CHEM 1214,41305,-0.3
"Packer, Morgan",Lab for CHEM 1214,41305,-0.0
"Alam, Novera",Lab for CHEM 1214,41305,0.6
"Hilston, Samantha",Lab for CHEM 1214,41305,-0.0
"Micheloni, Emily",Recitation for CHEM 1214,41307,-3.3
"Kugabalasooriar, Sanga",Organic Chemistry 2,41048,-11.9
"Murga, Leonel",Physical Chemistry,41308,-11.2
"D'Amico, Brian",Lab for CHEM 3431,41309,7.5
"Fulton, Brian",Organic Chemistry 3,41310,-23.0
"O'Doherty, George",Chemical Safety,41312,-22.6
"Zhou, Zhaohui",Protein Chemistry,41313,9.1
"Landherr, Luke",Conservation Principles,40669,-0.1
"Landherr, Luke",Transport Processes 1,40684,2.1
"Lejeune, Brian",Chemical Engineering Kinetics,40791,-3.5
"Ekenseair, Adam",Design 1: Process Analysis,40792,-1.9
"Woolston, Benjamin",Chemical Engineering Kinetics,41719,10.4
"Wei, Vanessa",Elementary Chinese 1,41507,7.7
"Dulaski, Daniel",Statics and Solid Mechanics,40311,-2.7
"Sasani, Mehrdad",Concrete Structure Design,40054,-1.1
"Dulaski, Daniel",Highway Design,40417,7.3
"Onnis-Hayden, Annalisa",Solid  Hazardous Waste Mgmt,41595,6.7
"Cuenca, Daniel",Latin Amer Film,41612,-9.1
"Noemi Voionmaa, Daniel",Latin American Culture,41379,-19.2
"Granelli, Steven",Intro Communication Studies,40309,3.6
"Kurr, Jessica",Public Speaking,40039,-49.1
"Springer, Sheila",Public Speaking,40259,-30.9
"Barr, Timothy",Business/Professional Speaking,40665,-6.5
"Tannebaum, Michael",Sex  Relationships,40310,-3.1
"Kurr, Jessica",Persuasion and Rhetoric,40666,-11.2
"Glowacki, Elizabeth",Communication Theory,41333,1.4
"Doroshenko, Larisa",Princ of Organizational Com,40533,0.8
"Carr, Michelle",Sound Production Digital Media,41569,-6.1
"Schwartz, Joseph",Dark Side Interpersonal Comm,40609,2.9
"Lind, Katherine",Visual Communication,41334,2.4
"Springer, Sheila",Communication Research Methods,40295,-20.4
"Williams, Margaret",Global and Intercultural Comm,40379,-2.3
"O'Malley, Donica",Communication and Gender,40260,7.9
"Desouza, Darcey",Family Communication,40884,-6.9
"Lancaster, William",The Business of Entertainment,40885,10.2
"Lancaster, William",The Business of Entertainment,41568,4.5
"Granelli, Steven",Sport and Spectacle,41129,-3.8
