First Name,Last Name,ID,Department,Institution Name,Institution ID,Number of Ratings,Average Rating (Out of 5),Would Take Again (Percent),Level of Difficulty (Out of 5),Popular Tags
Mary,Getchell,1019051,English,Northeastern University,696,2.0,5.0,,3.5,[]
Rebekah,Getman,2792231,Sociology,Northeastern University,696,1.0,5.0,1.0,1.0,"['Amazing lectures', 'Inspirational', 'Caring']"
Mohsen,Ghassemi,2468014,Industrial Engineering,Northeastern University,696,0.0,,,,[]
Rand,Ghayad,1856452,Economics,Northeastern University,696,5.0,4.9,1.0,2.2,"['Inspirational', 'Respected']"
Carleton,Gholz,1703430,Communication Studies,Northeastern University,696,7.0,2.1,,3.4,"['Tough grader', 'Tests are tough', 'Lots of homework']"
Fatemah,Ghoreishi,2830644,Computer Science,Northeastern University,696,1.0,1.0,0.0,4.0,"['Get ready to read', 'Lecture heavy', 'Graded by few things']"
Debashish,Ghose,2969060,Business,Northeastern University,696,0.0,,,,[]
Ranjini,Ghosh,2380199,Health Science,Northeastern University,696,4.0,4.8,1.0,4.0,"[""Skip class? You won't pass."", 'Amazing lectures', 'Gives good feedback', 'Participation matters', 'Inspirational']"
Genie,Giaimo,1335836,English,Northeastern University,696,4.0,4.0,,3.8,[]
Aliska,Gibbins,2483247,Mathematics,Northeastern University,696,26.0,2.2,0.31,3.9,"['Test heavy', 'Tough grader', 'Lots of homework', 'Graded by few things', 'Accessible outside class']"
Amanda,Gibson,2972185,Business,Northeastern University,696,6.0,3.5,0.67,2.2,"['Group projects', 'Participation matters', 'Hilarious', 'Respected', 'Lecture heavy']"
Anna,Gibson,2837282,Communication Studies,Northeastern University,696,1.0,3.0,0.0,3.0,"['EXTRA CREDIT', 'Lots of homework', 'Graded by few things']"
William,Giessen,213918,Chemistry,Northeastern University,696,26.0,3.6,,3.2,[]
Joseph,Giglio,185018,Business,Northeastern University,696,41.0,3.1,0.65,4.1,"['Participation matters', 'Get ready to read', 'Group projects', 'Inspirational', 'Gives good feedback']"
Tom,Gilbert,155408,Chemistry,Northeastern University,696,47.0,4.0,1.0,3.1,"['EXTRA CREDIT', 'Respected', 'Caring', 'Participation matters', ""Skip class? You won't pass.""]"
Adrian,Gilbert,284554,Biology,Northeastern University,696,9.0,2.7,,3.3,[]
Robert,Gilbert,393008,Political Science,Northeastern University,696,28.0,3.4,,3.8,"['Get ready to read', 'Would take again']"
Thomas,Gilbert,2563736,Chemistry,Northeastern University,696,1.0,4.0,1.0,3.0,"['EXTRA CREDIT', 'Lots of homework', 'Accessible outside class']"
Catherine,Gildae,526177,Sociology,Northeastern University,696,12.0,3.3,,3.4,"['Tough grader', 'Get ready to read']"
Andrew,Gillen,2740191,Engineering,Northeastern University,696,13.0,4.9,1.0,1.9,"['Group projects', 'Caring', 'Participation matters', 'Clear grading criteria', 'Accessible outside class']"
Rachel,Gillet,1113593,History,Northeastern University,696,17.0,3.7,,2.7,[]
Christina,Gilmartin,597187,History,Northeastern University,696,11.0,3.6,,2.8,[]
Philip,Gilreath,2964113,English,Northeastern University,696,1.0,5.0,1.0,2.0,"['EXTRA CREDIT', 'Clear grading criteria', 'Gives good feedback']"
Matthew,Gin,2746750,Architecture,Northeastern University,696,5.0,4.8,1.0,2.4,"['Inspirational', 'Amazing lectures', 'Gives good feedback', 'Clear grading criteria', 'Lecture heavy']"
Laurance,Ginsberg,1955269,Business,Northeastern University,696,8.0,3.8,1.0,4.0,"['Tough grader', 'Lots of homework', 'Accessible outside class', 'Gives good feedback', 'Caring']"
Larry,Ginsberg,2282573,Accounting,Northeastern University,696,16.0,4.1,0.75,3.4,"['Lecture heavy', 'Tough grader', 'Group projects', 'Accessible outside class', 'Respected']"
Idan,Ginsburg,1947563,Physics,Northeastern University,696,0.0,,,,[]
Alicia,Girgenti,1478053,Criminal Justice,Northeastern University,696,6.0,4.8,1.0,2.5,"['Clear grading criteria', 'Caring', 'Respected']"
Mark,Glasier,1159136,Marketing,Northeastern University,696,6.0,2.3,0.0,2.7,"['Tough grader', 'Group projects', 'Would take again']"
Daniel,Glasscock,2281627,Mathematics,Northeastern University,696,8.0,3.3,0.5,4.6,"['Lots of homework', 'Accessible outside class', 'Tough grader', 'Clear grading criteria', 'Caring']"
Alison,Glassie,3028987,English,Northeastern University,696,0.0,,,,[]
John,Glencross,895698,Accounting,Northeastern University,696,25.0,3.0,0.44,3.1,"['Lecture heavy', 'Caring', 'Accessible outside class', 'Clear grading criteria', 'Lots of homework']"
Leonard,Glick,238576,Business,Northeastern University,696,30.0,3.0,0.34,3.8,"['Tough grader', 'Participation matters', 'Get ready to read', 'Group projects', 'So many papers']"
Ellen,Glovsky,155628,Medicine,Northeastern University,696,12.0,4.8,,2.4,[]
Elizabeth,Glowacki,2464392,Communication Studies,Northeastern University,696,11.0,5.0,1.0,2.3,"['Gives good feedback', 'Caring', 'Amazing lectures', 'Graded by few things', 'Accessible outside class']"
Zoltan,Glück,2686456,Anthropology,Northeastern University,696,2.0,4.0,0.5,2.5,"['Group projects', 'Get ready to read', 'Participation matters', 'EXTRA CREDIT', 'Caring']"
Kyle,Gobrogge,2356192,Psychology,Northeastern University,696,54.0,4.7,0.93,1.9,"['Caring', 'Participation matters', 'Amazing lectures', 'Respected', 'Inspirational']"
Daniel,Godfrey,2107019,Music,Northeastern University,696,1.0,3.5,,3.0,"['Gives good feedback', 'Lots of homework', 'Beware of pop quizzes']"
Veronica,Godoy-Carter,1266827,Biology,Northeastern University,696,13.0,2.3,0.4,3.6,"['Group projects', 'Tough grader', 'Get ready to read', 'Participation matters', 'Caring']"
Richard,Goettle,299019,Finance,Northeastern University,696,16.0,3.2,,4.0,[]
Natalia,Gold,1959085,Finance,Northeastern University,696,12.0,4.6,1.0,3.5,"['Amazing lectures', 'Inspirational', 'Respected', 'Clear grading criteria', 'Gives good feedback']"
Kevin,Gold,2050356,Computer Science,Northeastern University,696,21.0,4.2,0.75,3.9,"['Tough grader', 'Respected', 'Amazing lectures', 'Lots of homework', 'Caring']"
Robert,Goldberg,530226,Business,Northeastern University,696,48.0,3.6,0.62,2.2,"['Hilarious', 'Respected', 'Inspirational', 'Lecture heavy', 'Get ready to read']"
Rachel,Goldberg,936219,English,Northeastern University,696,3.0,5.0,,4.0,[]
William,Goldberg,2270735,Management,Northeastern University,696,1.0,4.0,1.0,4.0,[]
AC,Goldberg,2993020,Speech & Hearing Sciences,Northeastern University,696,1.0,5.0,1.0,1.0,"['Participation matters', 'Inspirational', 'Hilarious']"
Stephen,Golden,2565830,Business,Northeastern University,696,7.0,3.7,0.72,3.0,"['Group projects', 'Participation matters', 'Respected', 'Get ready to read', 'Clear grading criteria']"
Stephen,Golden,1909214,Entrepreneurship,Northeastern University,696,151.0,4.6,0.87,3.7,"['Group projects', 'Inspirational', 'Gives good feedback', 'Participation matters', 'Accessible outside class']"
Minton,Goldman,122856,Political Science,Northeastern University,696,23.0,3.1,,4.3,[]
William (Bill),Goldman,2274291,Accounting,Northeastern University,696,37.0,4.6,0.92,3.7,"['Caring', 'Respected', 'Accessible outside class', 'Amazing lectures', 'Group projects']"
Ronald,Goldstein,2584887,Political Science,Northeastern University,696,0.0,,,,[]
Don,Goldthwaite,518567,Engineering,Northeastern University,696,15.0,2.2,,2.0,"['Group projects', 'Lots of homework']"
Aria,Golestani,2917172,Economics,Northeastern University,696,0.0,,,,[]
Aleks,Gollu,3000423,Business,Northeastern University,696,4.0,3.8,0.75,2.3,"['Group projects', 'Participation matters', 'Tough grader', 'Get ready to read', 'Lots of homework']"
Asieh,Golozar,2926101,Health Science,Northeastern University,696,0.0,,,,[]
Milica,Golubovic,981731,International Studies,Northeastern University,696,6.0,1.9,0.67,3.7,"['Get ready to read', 'Participation matters', 'Group projects', 'Lots of homework', 'Graded by few things']"
Conor,Gomes,2267436,Chemistry,Northeastern University,696,0.0,,,,[]
John Alexis,Gomez,2627265,Computer Science,Northeastern University,696,18.0,3.6,0.62,3.3,"['Participation matters', 'EXTRA CREDIT', 'Group projects', 'Amazing lectures', 'Gives good feedback']"
Mariano,Gomez Luque,2577822,Architecture,Northeastern University,696,1.0,5.0,1.0,5.0,"['Gives good feedback', 'Lots of homework', 'Respected']"
Camille,Gomez-Laberge,2785316,Physics,Northeastern University,696,15.0,3.3,0.6,3.5,"['Lots of homework', 'Lecture heavy', 'Accessible outside class', 'Clear grading criteria', 'Caring']"
Kathleen,Gonso,2246085,Writing,Northeastern University,696,2.0,5.0,1.0,3.0,"['Gives good feedback', 'Participation matters', 'Amazing lectures', 'Respected']"
Kat,Gonso,2122872,English,Northeastern University,696,13.0,4.2,0.67,2.2,"['Participation matters', 'Gives good feedback', 'Caring', 'Tough grader', 'Amazing lectures']"
John,Gonzalez,1013248,Mathematics,Northeastern University,696,10.0,1.7,,3.9,[]
Kristen,Gonzalez,2364802,Nursing,Northeastern University,696,3.0,3.7,0.67,4.3,"['Test heavy', 'Get ready to read', 'Gives good feedback', 'Caring', 'Respected']"
Alexander ,Gonzalez,2940291,Computer Science,Northeastern University,696,1.0,1.0,0.0,5.0,[]
Greg,Goodale,1069853,Communication Studies,Northeastern University,696,31.0,4.3,0.73,3.9,"['Participation matters', 'Inspirational', 'Respected', 'Tough grader', 'Gives good feedback']"
Patricia,Goodman,2836205,Organizational Leadership,Northeastern University,696,0.0,,,,[]
Patty,Goodman,2578334,Communication Studies,Northeastern University,696,8.0,2.4,0.13,4.3,"['Tough grader', 'Group projects', 'Get ready to read', 'Lots of homework', 'Respected']"
Megan,Goodwin,2479453,Religious Studies,Northeastern University,696,8.0,3.9,0.75,2.5,"['Get ready to read', 'Participation matters', 'Group projects', 'Inspirational', 'Hilarious']"
Matthew,Goodwin,2028549,Health Science,Northeastern University,696,4.0,3.5,0.5,3.0,"['Tough grader', 'Get ready to read', 'Gives good feedback', 'Clear grading criteria', 'So many papers']"
Mark,Gooley,1644689,Finance,Northeastern University,696,37.0,3.6,0.54,3.7,"['Test heavy', 'Respected', 'Tough grader', 'Participation matters', 'Gives good feedback']"
Rachael,Gorab,1836699,Sociology,Northeastern University,696,3.0,4.8,,2.3,[]
Ian,Gorton,2638351,Computer Science,Northeastern University,696,0.0,,,,[]
Gary,Goshgarian,134908,English,Northeastern University,696,28.0,4.0,1.0,2.5,"['Get ready to read', 'Respected', 'Graded by few things', 'Tests? Not many', 'Would take again']"
Elena,Goubankova,2824807,Mathematics,Northeastern University,696,1.0,1.0,0.0,2.0,[]
Tarik,Gouhier,1878010,Environmental Science,Northeastern University,696,19.0,3.8,0.65,4.2,"['Accessible outside class', 'Tough grader', 'Gives good feedback', 'Caring', 'Lecture heavy']"
Karen,Gould,1882348,Psychology,Northeastern University,696,0.0,,,,[]
Thomas,Goulding,2573394,Computer & Informational Tech.,Northeastern University,696,1.0,1.0,0.0,3.0,"['Tough grader', 'Participation matters']"
Gene,Gover,836633,Mathematics,Northeastern University,696,16.0,3.0,1.0,3.2,"['Inspirational', 'Test heavy', 'Graded by few things']"
Annette,Govindarajan,1054335,Biology,Northeastern University,696,7.0,3.3,,2.6,[]
Rangoli,Goyal,2870834,Mathematics,Northeastern University,696,6.0,4.0,0.84,3.5,"['Test heavy', 'Caring', 'Tough grader', 'Amazing lectures', 'Participation matters']"
,Grabel,1144459,Electrical Engineering,Northeastern University,696,3.0,2.5,,4.7,[]
Mark,Grabiner,2846940,Biology,Northeastern University,696,40.0,4.4,0.95,2.8,"['Lecture heavy', 'Clear grading criteria', 'Amazing lectures', 'Test heavy', 'Graded by few things']"
Jonathan,Grabowski,1948186,Environmental Science,Northeastern University,696,5.0,4.3,1.0,1.8,"['Caring', 'Would take again', 'Respected', 'Group projects', 'Tests? Not many']"
Jennifer,Gradecki,2595009,Media Studies,Northeastern University,696,3.0,3.7,0.67,3.3,"['Gives good feedback', 'Get ready to read', 'Participation matters', 'EXTRA CREDIT', 'Accessible outside class']"
Steve,Granelli,2319454,Communication Studies,Northeastern University,696,63.0,4.2,0.81,2.2,"['Hilarious', 'Amazing lectures', 'Group projects', 'EXTRA CREDIT', 'Lecture heavy']"
Chelsey,Grasso,2784248,English,Northeastern University,696,3.0,4.7,1.0,1.7,"['Participation matters', 'Clear grading criteria', 'Gives good feedback', 'Caring', 'Graded by few things']"
Stephen,Gray,1786203,Architecture,Northeastern University,696,1.0,5.0,,4.0,[]
Matthew,Gray,1954609,Theater,Northeastern University,696,0.0,,,,[]
George,Gray,1935676,Finance,Northeastern University,696,8.0,4.5,1.0,1.5,"['Hilarious', 'Caring', ""Skip class? You won't pass."", 'Gives good feedback', 'Get ready to read']"
Harvey,Green,808749,History,Northeastern University,696,13.0,3.4,,3.8,[]
David,Green,1528866,Political Science,Northeastern University,696,3.0,4.5,,1.3,[]
Laura,Green,2314354,Psychology,Northeastern University,696,0.0,,,,[]
Jonathan,Green,2890386,Biology,Northeastern University,696,0.0,,,,[]
Jesse,Green,2504904,Fine Arts,Northeastern University,696,8.0,1.8,0.13,3.1,"['Lecture heavy', 'Caring', 'Participation matters', 'Graded by few things']"
Laura,Green,695121,English,Northeastern University,696,8.0,4.7,1.0,3.1,"['Amazing lectures', 'Gives good feedback', 'Caring']"
Jack,Greene,790658,Criminal Justice,Northeastern University,696,4.0,2.5,,3.5,"['Participation matters', 'Lecture heavy', 'Tough grader', 'So many papers']"
Daniel,Greenfield,1235239,Economics,Northeastern University,696,13.0,3.9,,2.7,[]
Bruce,Greenfield,2482709,Business,Northeastern University,696,7.0,3.7,0.58,2.4,"['Clear grading criteria', 'Group projects', 'Get ready to read', 'EXTRA CREDIT', 'Inspirational']"
Arthur,Greenwood,2268907,Philosophy,Northeastern University,696,1.0,5.0,1.0,2.0,"['Participation matters', 'Amazing lectures', 'Gives good feedback']"
Heidi,Gregory-Mina,2775354,Organizational Leadership,Northeastern University,696,0.0,,,,[]
Heidi,Gregory-Mina,1962382,Business Administration,Northeastern University,696,7.0,2.6,0.2,1.7,"['Tough grader', 'Get ready to read', 'Amazing lectures', 'Would take again', 'Lots of homework']"
Andrea,Greitzer,414579,Fine Arts,Northeastern University,696,7.0,2.8,0.5,2.7,['Participation matters']
Ann,Grenell,151033,History,Northeastern University,696,28.0,4.0,,3.1,[]
Casey,Grenier,2434464,Chemistry,Northeastern University,696,12.0,3.0,0.42,3.9,"['Accessible outside class', ""Skip class? You won't pass."", 'Gives good feedback', 'Lecture heavy', 'Tough grader']"
James,Grenier,2632772,Philosophy,Northeastern University,696,1.0,5.0,1.0,2.0,"['EXTRA CREDIT', 'Gives good feedback', 'Inspirational']"
Isabelle,Grenier,2990275,Business,Northeastern University,696,1.0,5.0,1.0,1.0,"['Caring', 'Accessible outside class', 'Online Savvy']"
Sean,Gresh,2703396,Communication Studies,Northeastern University,696,0.0,,,,[]
Brent,Griffin,1048540,English,Northeastern University,696,17.0,3.3,0.13,3.9,"['Tough grader', ""Skip class? You won't pass."", 'Lots of homework', 'Get ready to read', 'Participation matters']"
Robert,Griffin,1820893,Engineering,Northeastern University,696,0.0,,,,[]
Mary,Griffin,2617866,Nursing,Northeastern University,696,1.0,5.0,1.0,3.0,"['Graded by few things', 'Accessible outside class']"
Patrick,Griffin,2981576,Business,Northeastern University,696,0.0,,,,[]
Caitlyn,Griffin,2901773,English,Northeastern University,696,1.0,1.0,0.0,5.0,"['Tough grader', 'Lots of homework']"
Jacqueline,Griffin,1958826,Industrial Engineering,Northeastern University,696,7.0,2.1,0.2,4.4,"['Tough grader', 'Lots of homework', 'Lecture heavy', ""Skip class? You won't pass."", 'Test heavy']"
John,Griffith,184483,Business,Northeastern University,696,22.0,3.7,,1.7,[]
Joshua,Griffiths,2662870,French,Northeastern University,696,11.0,3.4,0.46,3.9,"['Lots of homework', 'Participation matters', 'Tough grader', 'Gives good feedback', 'Accessible outside class']"
Kevan,Grimaldi,1956396,Information Science,Northeastern University,696,0.0,,,,[]
Christopher,Grimley,944722,Architecture,Northeastern University,696,9.0,3.1,,3.8,[]
Dan,Grindle,2929097,Engineering,Northeastern University,696,5.0,4.2,0.8,3.2,"['EXTRA CREDIT', 'Amazing lectures', 'Lots of homework', 'Accessible outside class', 'Tough grader']"
Amir,Grinstein,2913820,Business,Northeastern University,696,7.0,5.0,1.0,1.9,"['Caring', 'Group projects', 'Inspirational', 'Respected', 'Participation matters']"
Andrew,Grobman,238792,English,Northeastern University,696,8.0,4.3,,3.8,[]
Stine,Grodal,2718218,Entrepreneurship,Northeastern University,696,5.0,4.6,1.0,2.0,"['Participation matters', 'Group projects', 'Amazing lectures', 'Get ready to read', 'Caring']"
Michael,Grogan,1839060,Architecture,Northeastern University,696,4.0,5.0,1.0,2.7,"['Gives good feedback', 'Tough grader', 'Respected', ""Skip class? You won't pass."", 'Inspirational']"
Jack,Gronau,2764992,History,Northeastern University,696,7.0,4.7,1.0,2.1,"['Get ready to read', 'Participation matters', 'Clear grading criteria', 'Gives good feedback', 'Amazing lectures']"
Laura,Gross,1266918,Criminal Justice,Northeastern University,696,6.0,4.6,,2.0,[]
Josh,Gross,1859017,Computer Science,Northeastern University,696,1.0,1.5,,4.0,[]
Cheryl,Gross,2663986,Business Administration,Northeastern University,696,0.0,,,,[]
Justin,Grosz,2887218,Information Science,Northeastern University,696,3.0,1.0,0.0,3.3,['Hilarious']
Anitza,Grubb,1844000,Business,Northeastern University,696,6.0,1.8,0.0,4.3,"['Tough grader', 'Get ready to read', 'Participation matters', 'Group projects', 'Graded by few things']"
Craig,Gruber,1407239,Psychology,Northeastern University,696,16.0,3.7,0.0,2.9,"['Tough grader', 'Amazing lectures', 'Gives good feedback', 'Lecture heavy', 'Graded by few things']"
April,GU,1700839,Civil Engineering,Northeastern University,696,0.0,,,,[]
Tiantian,Gu,1642527,Business Administration,Northeastern University,696,23.0,3.4,0.54,3.2,"['Test heavy', 'Graded by few things', 'Lecture heavy', 'Clear grading criteria', ""Skip class? You won't pass.""]"
George,Guay,839378,Criminal Justice,Northeastern University,696,6.0,2.0,0.0,3.2,"['Lots of homework', 'Tough grader', ""Skip class? You won't pass."", 'Respected', 'Lecture heavy']"
